age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y,PC1,PC2
56,unemployed,married,basic.9y,yes,yes,cellular,nov,fri,322,2,0,nonexistent,0,0.006016345,-0.220134834
57,admin.,married,university.degree,no,no,cellular,nov,fri,127,3,0,nonexistent,0,0.006016345,-0.220134834
47,admin.,married,university.degree,yes,no,cellular,nov,fri,59,3,0,nonexistent,0,0.006016345,-0.220134834
59,technician,single,professional.course,yes,no,cellular,nov,fri,246,2,0,nonexistent,0,0.006016345,-0.220134834
47,admin.,married,high.school,yes,no,cellular,nov,fri,140,3,0,nonexistent,0,0.006016345,-0.220134834
37,technician,married,professional.course,no,no,cellular,nov,fri,210,3,0,nonexistent,0,0.006016345,-0.220134834
53,admin.,married,high.school,no,no,cellular,nov,fri,11,2,0,nonexistent,0,0.006016345,-0.220134834
57,self-employed,married,university.degree,yes,no,cellular,nov,fri,208,3,1,failure,0,0.006016345,-0.220134834
44,blue-collar,married,basic.6y,yes,no,cellular,nov,fri,358,3,0,nonexistent,0,0.006016345,-0.220134834
41,services,married,high.school,no,no,cellular,nov,fri,64,5,0,nonexistent,0,0.006016345,-0.220134834
41,technician,married,professional.course,no,no,cellular,nov,fri,407,4,0,nonexistent,0,0.006016345,-0.220134834
53,blue-collar,married,basic.4y,no,no,cellular,nov,fri,205,2,0,nonexistent,0,0.006016345,-0.220134834
48,admin.,married,university.degree,no,no,cellular,nov,fri,66,3,0,nonexistent,0,0.006016345,-0.220134834
52,admin.,divorced,high.school,yes,no,cellular,nov,fri,127,2,0,nonexistent,0,0.006016345,-0.220134834
30,admin.,single,university.degree,no,no,cellular,nov,fri,331,2,0,nonexistent,1,0.006016345,-0.220134834
30,technician,single,university.degree,no,no,cellular,nov,fri,307,2,0,nonexistent,0,0.006016345,-0.220134834
45,admin.,single,university.degree,no,no,cellular,nov,fri,27,3,0,nonexistent,0,0.006016345,-0.220134834
56,retired,married,basic.4y,no,no,cellular,nov,fri,163,2,1,failure,0,0.006016345,-0.220134834
32,entrepreneur,single,high.school,yes,yes,cellular,nov,fri,64,6,0,nonexistent,0,0.006016345,-0.220134834
49,unemployed,single,high.school,yes,no,telephone,nov,fri,136,2,1,failure,0,0.006016345,-0.220134834
31,technician,married,professional.course,yes,no,cellular,nov,fri,95,2,0,nonexistent,0,0.006016345,-0.220134834
58,admin.,married,basic.4y,no,no,cellular,nov,fri,505,7,0,nonexistent,0,0.006016345,-0.220134834
49,blue-collar,married,university.degree,no,no,cellular,nov,fri,170,2,0,nonexistent,0,0.006016345,-0.220134834
48,unemployed,divorced,professional.course,yes,no,telephone,nov,fri,122,4,0,nonexistent,0,0.006016345,-0.220134834
35,admin.,divorced,university.degree,yes,no,cellular,nov,fri,72,4,0,nonexistent,0,0.006016345,-0.220134834
57,technician,married,professional.course,yes,no,cellular,nov,fri,294,2,0,nonexistent,0,0.006016345,-0.220134834
46,housemaid,married,university.degree,yes,no,cellular,nov,fri,82,2,0,nonexistent,0,0.006016345,-0.220134834
53,blue-collar,married,basic.4y,yes,no,cellular,nov,fri,15,2,0,nonexistent,0,0.006016345,-0.220134834
30,blue-collar,single,university.degree,yes,no,cellular,nov,fri,7,5,0,nonexistent,0,0.006016345,-0.220134834
58,admin.,married,university.degree,yes,no,cellular,nov,fri,21,7,0,nonexistent,0,0.006016345,-0.220134834
29,admin.,single,university.degree,yes,no,cellular,nov,fri,118,2,1,failure,0,0.006016345,-0.220134834
47,admin.,married,high.school,no,no,cellular,nov,fri,21,3,1,failure,0,0.006016345,-0.220134834
30,self-employed,single,university.degree,no,no,telephone,nov,fri,345,2,0,nonexistent,0,0.006016345,-0.220134834
48,admin.,divorced,university.degree,yes,no,cellular,nov,fri,96,3,1,failure,0,0.006016345,-0.220134834
52,unemployed,married,university.degree,yes,no,cellular,nov,fri,211,7,1,failure,0,0.006016345,-0.220134834
50,admin.,married,university.degree,yes,no,cellular,nov,fri,73,2,0,nonexistent,0,0.006016345,-0.220134834
37,self-employed,married,university.degree,yes,no,cellular,nov,fri,6,5,0,nonexistent,0,0.006016345,-0.220134834
55,entrepreneur,divorced,university.degree,no,no,cellular,nov,fri,110,2,0,nonexistent,0,0.006016345,-0.220134834
58,retired,divorced,professional.course,yes,no,cellular,nov,fri,321,3,1,failure,0,0.006016345,-0.220134834
57,blue-collar,married,basic.9y,yes,no,cellular,nov,fri,170,2,0,nonexistent,0,0.006016345,-0.220134834
37,self-employed,married,university.degree,yes,no,cellular,nov,fri,56,2,0,nonexistent,0,0.006016345,-0.220134834
53,unemployed,single,basic.9y,no,no,cellular,nov,fri,125,2,0,nonexistent,0,0.006016345,-0.220134834
51,technician,married,professional.course,no,no,cellular,nov,fri,281,2,1,failure,0,0.006016345,-0.220134834
29,self-employed,single,university.degree,yes,no,cellular,nov,fri,328,4,1,failure,0,0.006016345,-0.220134834
51,management,married,university.degree,no,yes,telephone,nov,fri,13,4,0,nonexistent,0,0.006016345,-0.220134834
55,management,married,university.degree,no,yes,cellular,nov,fri,296,3,0,nonexistent,0,0.006016345,-0.220134834
37,self-employed,married,university.degree,yes,no,cellular,nov,fri,48,2,0,nonexistent,0,0.006016345,-0.220134834
30,unemployed,married,professional.course,yes,no,telephone,nov,fri,77,5,0,nonexistent,0,0.006016345,-0.220134834
42,admin.,married,high.school,yes,no,cellular,nov,fri,8,2,0,nonexistent,0,0.006016345,-0.220134834
41,admin.,married,university.degree,no,no,cellular,nov,fri,182,3,0,nonexistent,0,0.006016345,-0.220134834
37,entrepreneur,married,university.degree,yes,no,cellular,nov,fri,12,5,1,failure,0,0.006016345,-0.220134834
40,services,single,high.school,no,no,cellular,nov,fri,8,3,0,nonexistent,0,0.006016345,-0.220134834
58,retired,married,professional.course,no,no,cellular,nov,fri,158,3,1,failure,0,0.006016345,-0.220134834
51,admin.,married,high.school,yes,no,cellular,nov,fri,9,5,0,nonexistent,0,0.006016345,-0.220134834
46,admin.,divorced,university.degree,no,no,telephone,nov,fri,11,7,0,nonexistent,0,0.006016345,-0.220134834
50,technician,married,university.degree,yes,no,cellular,nov,fri,175,4,0,nonexistent,0,0.006016345,-0.220134834
54,self-employed,married,university.degree,no,no,cellular,nov,fri,9,3,1,failure,0,0.006016345,-0.220134834
29,blue-collar,single,basic.6y,no,no,telephone,nov,fri,69,2,0,nonexistent,0,0.006016345,-0.220134834
44,self-employed,divorced,professional.course,no,no,cellular,nov,fri,37,2,0,nonexistent,0,0.006016345,-0.220134834
33,admin.,single,professional.course,yes,no,telephone,nov,fri,240,2,0,nonexistent,0,0.006016345,-0.220134834
35,blue-collar,married,basic.9y,yes,no,cellular,nov,fri,11,2,0,nonexistent,0,0.006016345,-0.220134834
49,entrepreneur,married,university.degree,yes,no,cellular,nov,fri,13,2,0,nonexistent,0,0.006016345,-0.220134834
58,retired,married,professional.course,yes,yes,cellular,nov,fri,22,4,1,failure,0,0.006016345,-0.220134834
40,management,married,university.degree,no,no,cellular,nov,fri,234,5,1,failure,0,0.006016345,-0.220134834
31,technician,single,university.degree,yes,yes,telephone,nov,fri,30,3,0,nonexistent,0,0.006016345,-0.220134834
35,self-employed,married,university.degree,no,no,cellular,nov,fri,8,3,0,nonexistent,0,0.006016345,-0.220134834
45,technician,single,university.degree,no,no,cellular,nov,fri,80,2,0,nonexistent,0,0.006016345,-0.220134834
31,admin.,single,university.degree,no,no,cellular,nov,fri,85,2,0,nonexistent,0,0.006016345,-0.220134834
34,services,single,basic.9y,yes,no,cellular,nov,fri,143,3,0,nonexistent,0,0.006016345,-0.220134834
36,self-employed,married,basic.9y,yes,yes,cellular,nov,fri,14,7,0,nonexistent,0,0.006016345,-0.220134834
44,admin.,married,university.degree,no,no,cellular,nov,fri,48,4,0,nonexistent,0,0.006016345,-0.220134834
47,technician,married,high.school,yes,no,cellular,nov,fri,29,2,0,nonexistent,0,0.006016345,-0.220134834
48,blue-collar,married,basic.4y,no,no,cellular,nov,fri,168,3,0,nonexistent,0,0.006016345,-0.220134834
50,retired,single,university.degree,no,no,cellular,nov,fri,51,5,1,failure,0,0.006016345,-0.220134834
56,services,single,high.school,yes,yes,cellular,nov,fri,12,4,0,nonexistent,0,0.006016345,-0.220134834
37,admin.,single,university.degree,yes,yes,cellular,nov,fri,33,3,0,nonexistent,0,0.006016345,-0.220134834
51,admin.,single,university.degree,yes,yes,cellular,nov,fri,53,2,0,nonexistent,0,0.006016345,-0.220134834
50,admin.,divorced,university.degree,yes,no,cellular,nov,fri,72,3,2,success,0,0.006016345,-0.220134834
39,admin.,single,university.degree,yes,no,cellular,nov,fri,79,4,0,nonexistent,0,0.006016345,-0.220134834
42,admin.,divorced,university.degree,yes,no,cellular,nov,fri,10,3,0,nonexistent,0,0.006016345,-0.220134834
49,blue-collar,married,basic.9y,no,no,cellular,nov,fri,273,5,0,nonexistent,0,0.006016345,-0.220134834
51,blue-collar,married,high.school,no,no,cellular,nov,fri,11,4,0,nonexistent,0,0.006016345,-0.220134834
55,management,married,basic.9y,no,no,cellular,nov,fri,189,2,1,failure,0,0.006016345,-0.220134834
48,admin.,married,university.degree,no,no,cellular,nov,fri,61,7,1,failure,0,0.006016345,-0.220134834
39,management,married,university.degree,yes,no,telephone,nov,fri,10,7,0,nonexistent,0,0.006016345,-0.220134834
40,technician,married,university.degree,yes,no,telephone,nov,fri,10,3,0,nonexistent,0,0.006016345,-0.220134834
55,management,married,university.degree,yes,no,cellular,nov,fri,280,2,0,nonexistent,0,0.006016345,-0.220134834
39,self-employed,married,professional.course,no,no,telephone,nov,fri,47,4,0,nonexistent,0,0.006016345,-0.220134834
37,admin.,married,university.degree,no,no,cellular,nov,fri,34,2,0,nonexistent,0,0.006016345,-0.220134834
41,technician,married,university.degree,yes,yes,cellular,nov,fri,38,2,0,nonexistent,0,0.006016345,-0.220134834
32,admin.,married,high.school,no,no,cellular,nov,fri,219,2,0,nonexistent,0,0.006016345,-0.220134834
34,admin.,married,university.degree,no,no,telephone,nov,fri,205,3,1,failure,0,0.006016345,-0.220134834
41,blue-collar,single,basic.9y,no,no,cellular,nov,fri,643,3,0,nonexistent,0,0.006016345,-0.220134834
38,technician,married,professional.course,yes,yes,telephone,nov,wed,49,1,0,nonexistent,0,0.0424223,-0.22351593
32,unemployed,single,high.school,no,yes,telephone,nov,thu,114,1,0,nonexistent,0,0.049096725,-0.224135797
46,entrepreneur,single,professional.course,yes,no,telephone,nov,thu,8,1,0,nonexistent,0,0.049096725,-0.224135797
27,admin.,single,high.school,yes,no,telephone,nov,fri,24,1,0,nonexistent,0,0.056984682,-0.224868368
31,admin.,single,high.school,yes,no,telephone,dec,mon,36,1,0,nonexistent,0,0.664403367,-0.86451966
39,housemaid,married,basic.4y,yes,no,telephone,dec,wed,11,1,1,failure,0,0.686550324,-0.866576493
41,technician,divorced,professional.course,no,yes,cellular,dec,thu,18,1,0,nonexistent,0,0.709000663,-0.868661502
37,admin.,married,high.school,yes,no,telephone,dec,fri,12,1,0,nonexistent,0,0.741159257,-0.871648137
48,admin.,married,high.school,yes,yes,telephone,dec,fri,291,1,0,nonexistent,0,0.741159257,-0.871648137
51,blue-collar,married,basic.4y,yes,yes,telephone,dec,mon,170,1,0,nonexistent,0,0.763912979,-0.873761322
39,technician,married,professional.course,yes,no,telephone,dec,tue,183,1,0,nonexistent,0,0.782115956,-0.87545187
36,blue-collar,married,high.school,yes,no,cellular,dec,thu,234,1,0,nonexistent,0,0.812150869,-0.878241274
55,unemployed,divorced,professional.course,no,no,telephone,dec,fri,136,1,0,nonexistent,0,0.826409868,-0.879565536
44,blue-collar,married,basic.4y,yes,yes,telephone,dec,mon,119,1,0,nonexistent,1,0.895884566,-0.886017794
26,student,single,basic.9y,yes,no,cellular,mar,mon,712,4,0,nonexistent,1,2.384213239,-1.650732806
38,admin.,single,university.degree,yes,no,cellular,mar,mon,111,2,0,nonexistent,1,2.384213239,-1.650732806
26,student,single,basic.9y,no,no,cellular,mar,mon,42,4,0,nonexistent,0,2.384213239,-1.650732806
26,student,single,basic.9y,yes,no,telephone,mar,mon,169,4,0,nonexistent,0,2.384213239,-1.650732806
30,management,married,university.degree,yes,no,telephone,mar,mon,213,7,0,nonexistent,0,2.384213239,-1.650732806
26,student,single,basic.9y,yes,yes,cellular,mar,mon,78,4,1,failure,0,2.384213239,-1.650732806
28,technician,single,university.degree,yes,no,cellular,mar,mon,76,2,0,nonexistent,0,2.384213239,-1.650732806
35,admin.,married,university.degree,yes,no,cellular,mar,mon,378,4,0,nonexistent,1,2.384213239,-1.650732806
30,management,married,university.degree,no,no,cellular,mar,mon,116,1,0,nonexistent,1,2.384213239,-1.650732806
48,admin.,married,basic.6y,no,no,telephone,mar,mon,139,5,0,nonexistent,0,2.384213239,-1.650732806
26,admin.,married,university.degree,yes,no,cellular,mar,mon,154,1,0,nonexistent,1,2.384213239,-1.650732806
28,technician,single,university.degree,no,no,cellular,mar,mon,142,2,0,nonexistent,0,2.384213239,-1.650732806
31,admin.,single,university.degree,yes,no,cellular,mar,mon,145,1,0,nonexistent,0,2.384213239,-1.650732806
38,admin.,single,university.degree,yes,no,cellular,mar,mon,69,1,0,nonexistent,0,2.384213239,-1.650732806
44,blue-collar,single,professional.course,no,no,cellular,mar,mon,239,1,0,nonexistent,1,2.384213239,-1.650732806
28,technician,single,university.degree,yes,yes,cellular,mar,mon,54,1,0,nonexistent,0,2.384213239,-1.650732806
30,management,married,university.degree,yes,no,cellular,mar,mon,170,3,0,nonexistent,0,2.384213239,-1.650732806
26,admin.,married,university.degree,yes,no,cellular,mar,mon,175,5,0,nonexistent,1,2.384213239,-1.650732806
28,technician,single,university.degree,yes,no,cellular,mar,mon,120,3,0,nonexistent,1,2.384213239,-1.650732806
26,student,single,basic.9y,yes,no,cellular,mar,mon,59,2,0,nonexistent,0,2.384213239,-1.650732806
28,technician,single,university.degree,no,no,cellular,mar,mon,56,2,0,nonexistent,0,2.384213239,-1.650732806
26,admin.,married,university.degree,yes,no,cellular,mar,mon,76,2,0,nonexistent,0,2.384213239,-1.650732806
70,retired,divorced,basic.4y,yes,no,cellular,mar,mon,187,3,0,nonexistent,1,2.384213239,-1.650732806
61,admin.,married,university.degree,yes,no,cellular,mar,mon,136,6,0,nonexistent,0,2.384213239,-1.650732806
48,admin.,married,basic.6y,yes,no,telephone,mar,mon,382,2,0,nonexistent,1,2.384213239,-1.650732806
26,student,single,basic.9y,yes,no,cellular,mar,mon,294,3,0,nonexistent,1,2.384213239,-1.650732806
30,management,married,university.degree,no,no,telephone,mar,mon,88,3,0,nonexistent,0,2.384213239,-1.650732806
31,admin.,single,university.degree,no,yes,telephone,mar,mon,39,2,0,nonexistent,0,2.384213239,-1.650732806
28,admin.,single,high.school,yes,no,cellular,mar,tue,143,2,0,nonexistent,1,2.387853834,-1.651070916
42,entrepreneur,married,basic.9y,yes,no,cellular,mar,tue,133,1,0,nonexistent,0,2.387853834,-1.651070916
66,technician,married,professional.course,yes,no,cellular,mar,tue,83,1,0,nonexistent,1,2.387853834,-1.651070916
26,blue-collar,single,basic.9y,no,no,cellular,mar,tue,212,1,0,nonexistent,0,2.387853834,-1.651070916
34,management,married,university.degree,no,no,cellular,mar,tue,499,1,0,nonexistent,1,2.387853834,-1.651070916
35,admin.,married,high.school,yes,no,cellular,mar,tue,350,3,0,nonexistent,1,2.387853834,-1.651070916
34,management,married,university.degree,yes,no,cellular,mar,tue,225,5,0,nonexistent,0,2.387853834,-1.651070916
24,services,single,high.school,no,no,cellular,mar,tue,103,1,0,nonexistent,0,2.387853834,-1.651070916
28,student,single,basic.9y,yes,no,cellular,mar,tue,320,1,0,nonexistent,1,2.387853834,-1.651070916
28,student,single,basic.9y,yes,no,cellular,mar,tue,156,1,0,nonexistent,1,2.387853834,-1.651070916
36,admin.,married,high.school,no,no,cellular,mar,tue,168,1,0,nonexistent,1,2.387853834,-1.651070916
43,blue-collar,married,basic.9y,no,no,cellular,mar,tue,180,2,0,nonexistent,1,2.387853834,-1.651070916
28,student,single,basic.9y,yes,no,cellular,mar,tue,96,2,0,nonexistent,1,2.387853834,-1.651070916
32,technician,married,professional.course,no,yes,telephone,mar,wed,92,5,0,nonexistent,0,2.394224877,-1.651662608
41,services,married,high.school,no,no,cellular,mar,wed,377,6,0,nonexistent,1,2.394224877,-1.651662608
41,services,married,high.school,no,no,cellular,mar,wed,396,2,0,nonexistent,1,2.394224877,-1.651662608
23,admin.,single,university.degree,yes,no,cellular,mar,thu,308,2,1,failure,1,2.400595919,-1.652254299
38,technician,married,professional.course,no,no,cellular,mar,thu,66,3,0,nonexistent,0,2.400595919,-1.652254299
38,technician,married,professional.course,no,no,cellular,mar,thu,92,1,0,nonexistent,0,2.400595919,-1.652254299
44,management,married,basic.6y,yes,no,cellular,mar,thu,61,2,0,nonexistent,0,2.400595919,-1.652254299
38,technician,married,professional.course,yes,yes,cellular,mar,thu,63,2,0,nonexistent,1,2.400595919,-1.652254299
33,admin.,divorced,high.school,yes,no,cellular,mar,thu,86,1,0,nonexistent,0,2.400595919,-1.652254299
23,admin.,single,university.degree,yes,no,cellular,mar,thu,64,1,0,nonexistent,0,2.400595919,-1.652254299
44,management,married,basic.6y,yes,yes,cellular,mar,thu,218,1,0,nonexistent,0,2.400595919,-1.652254299
33,management,married,university.degree,yes,no,telephone,mar,thu,181,1,0,nonexistent,1,2.400595919,-1.652254299
44,management,married,basic.6y,yes,no,cellular,mar,thu,53,3,0,nonexistent,0,2.400595919,-1.652254299
38,technician,married,professional.course,yes,no,cellular,mar,thu,182,1,0,nonexistent,1,2.400595919,-1.652254299
23,admin.,single,university.degree,yes,no,cellular,mar,thu,90,2,0,nonexistent,0,2.400595919,-1.652254299
33,admin.,divorced,high.school,no,no,cellular,mar,thu,41,2,0,nonexistent,0,2.400595919,-1.652254299
38,technician,married,professional.course,no,yes,cellular,mar,thu,137,1,0,nonexistent,1,2.400595919,-1.652254299
38,technician,married,professional.course,no,no,cellular,mar,thu,119,1,0,nonexistent,0,2.400595919,-1.652254299
38,technician,married,professional.course,no,no,cellular,mar,thu,106,1,0,nonexistent,1,2.400595919,-1.652254299
38,technician,married,professional.course,no,yes,cellular,mar,thu,196,2,0,nonexistent,1,2.400595919,-1.652254299
32,admin.,married,high.school,no,no,cellular,mar,thu,115,2,0,nonexistent,0,2.400595919,-1.652254299
